Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Txn_Month,Txn_DayOfWeek,Txn_IsWeekend,Txn_DayOfMonth,Amount_Per_Qty,Addr_Match,User_Txn_Count,User_Avg_Amount,User_Avg_Age,Amt_UserRatio,Location_Freq,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games,Device Used_mobile,Device Used_tablet
427.24,5,27.0,0,214,23,3,4,0,1,85.45,1,1,427.24,27.0,1.0,0.0002,1,0,0,0,1,0,0,0,1
85.95,5,31.0,0,216,13,2,4,0,9,17.19,1,1,85.95,31.0,1.0,0.0,0,0,1,1,0,0,0,0,0
62.11,4,33.0,0,264,21,3,2,0,6,15.53,1,1,62.11,33.0,1.0,0.0,0,0,0,0,0,1,0,0,1
142.76,4,31.0,0,215,23,1,5,1,27,35.69,1,1,142.76,31.0,1.0,0.0,0,0,1,1,0,0,0,1,0
35.36,3,39.0,0,145,3,3,2,0,6,11.79,1,1,35.36,39.0,1.0,0.0002,0,1,0,0,1,0,0,0,0
234.46,5,19.0,0,263,14,2,6,1,4,46.89,1,1,234.46,19.0,1.0,0.0001,1,0,0,1,0,0,0,0,1
35.25,3,54.0,0,111,6,2,3,0,22,11.75,1,1,35.25,54.0,1.0,0.0001,1,0,0,1,0,0,0,0,1
24.53,1,40.0,0,34,13,2,2,0,21,24.53,1,1,24.53,40.0,1.0,0.0,0,0,0,0,0,0,0,1,0
37.11,3,49.0,0,105,0,2,4,0,16,12.37,1,1,37.11,49.0,1.0,0.0,0,0,1,0,0,1,0,1,0
276.8,2,37.0,0,3,8,3,1,0,26,138.4,1,1,276.8,37.0,1.0,0.0,0,0,0,1,0,0,0,1,0
457.96,3,24.0,0,212,2,3,0,0,11,152.65,1,1,457.96,24.0,1.0,0.0003,0,1,0,0,0,0,0,1,0
291.04,2,32.0,0,358,13,3,3,0,21,145.52,1,1,291.04,32.0,1.0,0.0001,1,0,0,0,0,0,1,0,0
135.29,1,26.0,0,212,10,2,5,1,17,135.29,1,1,135.29,26.0,1.0,0.0,0,0,0,0,1,0,0,1,0
125.43,5,58.0,0,350,13,3,5,1,23,25.09,1,1,125.43,58.0,1.0,0.0001,0,0,1,0,0,1,0,1,0
70.77,3,47.0,0,330,17,3,3,0,7,23.59,1,1,70.77,47.0,1.0,0.0004,0,0,1,0,0,0,1,0,1
27.48,2,39.0,0,127,16,3,0,0,11,13.74,1,1,27.48,39.0,1.0,0.0,0,1,0,0,0,0,0,0,0
171.26,5,18.0,0,235,13,3,6,1,10,34.25,1,1,171.26,18.0,1.0,0.0002,0,1,0,0,0,0,1,0,0
192.84,1,37.0,0,350,20,4,1,0,2,192.84,1,1,192.84,37.0,1.0,0.0002,0,0,1,0,0,0,0,0,0
128.05,4,32.0,0,219,21,2,1,0,13,32.01,1,1,128.05,32.0,1.0,0.0,0,0,0,0,1,0,0,1,0
585.56,3,31.0,0,304,4,3,4,0,8,195.19,1,1,585.56,31.0,1.0,0.0,0,0,0,1,0,0,0,0,0
213.69,3,30.0,0,245,14,2,1,0,6,71.23,1,1,213.69,30.0,1.0,0.0,0,0,1,0,0,0,0,0,1
86.86,3,23.0,0,60,9,2,0,0,26,28.95,1,1,86.86,23.0,1.0,0.0,0,0,0,0,0,1,0,1,0
224.55,4,39.0,1,2,6,2,3,0,1,56.14,1,1,224.55,39.0,1.0,0.0002,0,1,0,0,0,0,0,0,0
290.04,3,33.0,0,296,20,1,0,0,15,96.68,1,1,290.04,33.0,1.0,0.0002,0,0,1,0,0,1,0,0,0
176.1,5,23.0,0,197,14,2,3,0,29,35.22,0,1,176.1,23.0,1.0,0.0,0,1,0,0,0,1,0,1,0
252.7,3,28.0,0,262,3,2,6,1,25,84.23,1,1,252.7,28.0,1.0,0.0,0,1,0,0,1,0,0,1,0
10.77,2,41.0,0,242,0,3,3,0,7,5.38,1,1,10.77,41.0,1.0,0.0002,0,0,1,1,0,0,0,1,0
452.51,1,21.0,0,42,3,2,4,0,23,452.51,1,1,452.51,21.0,1.0,0.0002,0,0,0,0,0,0,0,0,0
464.77,5,34.0,0,363,21,2,4,0,2,92.95,1,1,464.77,34.0,1.0,0.0,0,0,0,0,0,0,0,0,0
143.14,3,16.0,0,306,19,1,0,0,1,47.71,1,1,143.14,16.0,1.0,0.0,1,0,0,0,0,0,1,0,1
323.55,2,46.0,0,17,22,1,2,0,24,161.78,1,1,323.55,46.0,1.0,0.0,1,0,0,0,1,0,0,0,1
34.17,1,21.0,0,119,9,1,6,1,14,34.17,1,1,34.17,21.0,1.0,0.0002,0,0,1,0,0,0,1,1,0
295.23,3,33.0,0,49,18,1,5,1,6,98.41,1,1,295.23,33.0,1.0,0.0,0,0,0,1,0,0,0,1,0
57.01,4,31.0,0,183,6,2,2,0,21,14.25,1,1,57.01,31.0,1.0,0.0003,0,0,0,0,0,1,0,0,0
206.17,1,32.0,0,190,5,1,0,0,22,206.17,1,1,206.17,32.0,1.0,0.0001,0,0,0,1,0,0,0,0,1
386.69,4,21.0,0,283,18,2,3,0,22,96.67,1,1,386.69,21.0,1.0,0.0003,0,0,0,0,1,0,0,0,1
77.72,2,38.0,0,329,5,1,1,0,23,38.86,1,1,77.72,38.0,1.0,0.0,1,0,0,0,0,0,0,1,0
179.35,5,33.0,0,52,14,3,4,0,29,35.87,1,1,179.35,33.0,1.0,0.0001,1,0,0,1,0,0,0,1,0
402.65,5,38.0,0,166,22,2,5,1,24,80.53,1,1,402.65,38.0,1.0,0.0003,0,0,0,0,1,0,0,1,0
82.62,2,26.0,0,298,2,3,2,0,6,41.31,1,1,82.62,26.0,1.0,0.0002,0,0,1,0,0,0,0,0,0
317.59,5,28.0,0,290,15,3,3,0,14,63.52,1,1,317.59,28.0,1.0,0.0,0,1,0,0,1,0,0,0,0
193.48,3,39.0,0,238,19,1,1,0,23,64.49,1,1,193.48,39.0,1.0,0.0,0,0,0,1,0,0,0,1,0
74.84,2,39.0,0,135,8,2,0,0,12,37.42,1,1,74.84,39.0,1.0,0.0005,0,0,0,0,0,0,1,0,1
636.71375,1,34.0,0,317,1,1,4,0,5,636.71,1,1,636.71,34.0,1.0,0.0,1,0,0,0,1,0,0,0,1
314.35,4,39.0,0,64,13,3,2,0,13,78.59,1,1,314.35,39.0,1.0,0.0001,0,0,1,0,0,1,0,1,0
65.83,1,37.0,0,274,14,1,3,0,25,65.83,1,1,65.83,37.0,1.0,0.0,1,0,0,0,1,0,0,0,1
38.69,3,38.0,0,85,4,4,3,0,4,12.9,1,1,38.69,38.0,1.0,0.0,0,1,0,0,1,0,0,0,1
31.7,5,35.0,0,5,13,1,0,0,29,6.34,1,1,31.7,35.0,1.0,0.0001,1,0,0,0,0,0,0,1,0
43.69,3,42.0,0,20,13,2,0,0,5,14.56,1,1,43.69,42.0,1.0,0.0006,1,0,0,0,1,0,0,0,1
130.67,2,39.0,0,302,16,4,1,0,2,65.33,1,1,130.67,39.0,1.0,0.0,1,0,0,0,0,0,0,0,0
331.7,1,45.0,0,314,19,3,0,0,25,331.7,1,1,331.7,45.0,1.0,0.0,0,0,0,0,0,0,0,0,1
31.79,5,32.0,0,102,5,4,3,0,4,6.36,0,1,31.79,32.0,1.0,0.0,1,0,0,0,0,1,0,0,0
85.82,3,42.0,0,177,0,1,4,0,26,28.61,1,1,85.82,42.0,1.0,0.0,1,0,0,0,0,0,0,0,1
71.99,2,25.0,0,178,16,2,1,0,27,35.99,1,1,71.99,25.0,1.0,0.0002,0,0,1,0,1,0,0,1,0
190.5,2,35.0,0,221,3,4,6,1,7,95.25,1,1,190.5,35.0,1.0,0.0,0,0,1,0,0,1,0,1,0
362.48,2,27.0,0,100,20,2,1,0,20,181.24,1,1,362.48,27.0,1.0,0.0001,1,0,0,0,1,0,0,0,0
38.85,2,16.0,0,273,10,3,6,1,31,19.42,1,1,38.85,16.0,1.0,0.0001,0,1,0,1,0,0,0,0,0
66.9,2,41.0,0,60,4,4,2,0,3,33.45,1,1,66.9,41.0,1.0,0.0,1,0,0,0,1,0,0,1,0
72.8,2,30.0,0,67,10,1,2,0,10,36.4,0,1,72.8,30.0,1.0,0.0,0,1,0,0,0,0,1,0,1
161.02,2,36.0,0,293,15,1,3,0,11,80.51,1,1,161.02,36.0,1.0,0.0,1,0,0,0,0,0,1,0,0
394.2,1,28.0,0,24,4,3,4,0,22,394.2,1,1,394.2,28.0,1.0,0.0,0,0,0,0,0,0,1,0,1
144.82,4,38.0,0,39,16,3,2,0,20,36.2,1,1,144.82,38.0,1.0,0.0007,0,1,0,0,1,0,0,0,1
234.18,5,46.0,0,28,11,2,2,0,28,46.84,1,1,234.18,46.0,1.0,0.0006,0,0,1,0,0,0,0,0,0
66.14,2,25.0,0,254,19,1,0,0,29,33.07,0,1,66.14,25.0,1.0,0.0001,1,0,0,0,0,0,1,1,0
185.62,2,35.0,0,340,20,2,0,0,26,92.81,1,1,185.62,35.0,1.0,0.0001,1,0,0,0,0,1,0,0,1
255.19,5,18.0,0,115,5,2,3,0,22,51.04,1,1,255.19,18.0,1.0,0.0001,0,0,0,1,0,0,0,0,1
15.93,1,37.0,0,12,15,2,4,0,2,15.93,1,1,15.93,37.0,1.0,0.0006,0,0,1,0,0,0,1,1,0
175.07,1,32.0,1,12,18,3,5,1,23,175.07,1,1,175.07,32.0,1.0,0.0,0,0,0,1,0,0,0,0,0
11.76,4,29.0,0,210,23,3,0,0,4,2.94,1,1,11.76,29.0,1.0,0.0002,0,0,1,0,0,1,0,0,1
294.7,1,31.0,0,58,8,2,6,1,4,294.7,1,1,294.7,31.0,1.0,0.0002,0,1,0,0,1,0,0,0,0
30.97,3,28.0,0,111,4,2,6,1,18,10.32,1,1,30.97,28.0,1.0,0.0003,0,0,0,0,0,1,0,0,0
308.35,5,25.0,0,129,4,4,2,0,3,61.67,1,1,308.35,25.0,1.0,0.0002,0,0,1,1,0,0,0,1,0
629.54,1,36.0,0,214,16,1,3,0,11,629.54,1,1,629.54,36.0,1.0,0.0001,0,0,1,0,0,0,0,0,0
270.09,5,30.0,0,89,6,2,3,0,22,54.02,1,1,270.09,30.0,1.0,0.0,0,0,0,1,0,0,0,0,0
154.9,5,31.0,0,326,3,2,2,0,21,30.98,1,1,154.9,31.0,1.0,0.0002,0,1,0,0,0,1,0,0,0
34.11,1,32.0,0,307,8,3,6,1,24,34.11,1,1,34.11,32.0,1.0,0.0001,0,0,1,0,0,0,1,1,0
17.52,4,20.0,0,171,1,1,5,1,13,4.38,1,1,17.52,20.0,1.0,0.0001,0,0,1,0,0,0,0,0,1
87.66,3,23.0,0,126,4,1,6,1,21,29.22,1,1,87.66,23.0,1.0,0.0001,0,0,1,0,1,0,0,1,0
47.88,3,39.0,0,298,14,2,0,0,12,15.96,1,1,47.88,39.0,1.0,0.0002,0,1,0,0,0,1,0,0,0
246.85,2,35.0,0,307,3,2,4,0,9,123.42,1,1,246.85,35.0,1.0,0.0,0,0,1,0,0,0,1,0,1
85.63,3,37.0,0,110,1,1,3,0,18,28.54,1,1,85.63,37.0,1.0,0.0,0,0,0,0,0,0,1,1,0
54.34,3,35.0,0,92,7,3,0,0,25,18.11,1,1,54.34,35.0,1.0,0.0001,1,0,0,0,0,0,0,0,1
636.71375,1,46.0,1,178,8,3,4,0,22,636.71,0,1,636.71,46.0,1.0,0.0,0,0,1,1,0,0,0,1,0
249.09,5,31.0,0,261,21,2,1,0,27,49.82,1,1,249.09,31.0,1.0,0.0,0,0,1,0,0,0,1,1,0
38.54,3,20.0,0,353,10,1,2,0,31,12.85,1,1,38.54,20.0,1.0,0.0001,0,0,0,0,0,1,0,0,0
45.2,1,36.0,0,187,3,3,0,0,11,45.2,1,1,45.2,36.0,1.0,0.0,0,0,0,0,0,0,0,1,0
294.99,2,36.0,0,105,0,1,5,1,6,147.5,1,1,294.99,36.0,1.0,0.0,0,0,1,1,0,0,0,0,0
128.48,3,36.0,0,186,19,1,4,0,26,42.83,1,1,128.48,36.0,1.0,0.0,1,0,0,0,0,1,0,0,1
36.74,1,35.0,0,282,5,3,0,0,25,36.74,1,1,36.74,35.0,1.0,0.0001,0,0,1,0,0,1,0,0,0
50.39,5,46.0,0,229,16,1,6,1,28,10.08,1,1,50.39,46.0,1.0,0.0,0,0,0,0,0,1,0,0,1
553.3,5,12.0,0,202,9,1,3,0,25,110.66,1,1,553.3,12.0,1.0,0.0,1,0,0,1,0,0,0,1,0
141.58,2,26.0,0,180,18,3,4,0,8,70.79,1,1,141.58,26.0,1.0,0.0001,0,1,0,1,0,0,0,1,0
196.67,2,39.0,0,59,21,1,6,1,7,98.34,0,1,196.67,39.0,1.0,0.0,1,0,0,1,0,0,0,1,0
79.79,5,25.0,0,230,4,2,3,0,15,15.96,1,1,79.79,25.0,1.0,0.0002,0,1,0,0,0,0,1,1,0
31.77,2,15.0,0,157,14,1,3,0,4,15.88,0,1,31.77,15.0,1.0,0.0002,0,1,0,0,0,0,1,0,0
636.71375,4,26.0,1,355,0,2,5,1,10,159.18,1,1,636.71,26.0,1.0,0.0,1,0,0,0,0,0,1,0,0
74.54,5,56.0,0,327,8,1,0,0,29,14.91,1,1,74.54,56.0,1.0,0.0002,0,1,0,1,0,0,0,0,1
83.84,5,25.0,0,298,19,3,4,0,8,16.77,1,1,83.84,25.0,1.0,0.0,1,0,0,0,0,0,1,1,0
77.33,2,54.0,0,179,4,2,3,0,1,38.66,1,1,77.33,54.0,1.0,0.0002,0,0,0,0,0,1,0,0,1
145.47,3,29.0,0,166,15,1,1,0,9,48.49,1,1,145.47,29.0,1.0,0.0006,1,0,0,0,0,0,0,0,0
11.79,4,33.0,0,282,10,3,5,1,2,2.95,0,1,11.79,33.0,1.0,0.0001,0,0,1,0,0,0,0,0,1
53.48,2,33.0,0,88,15,1,0,0,22,26.74,1,1,53.48,33.0,1.0,0.0003,1,0,0,0,0,1,0,0,0
191.6,3,43.0,0,313,17,2,5,1,24,63.87,1,1,191.6,43.0,1.0,0.0,0,1,0,0,1,0,0,0,0
185.18,2,30.0,0,105,5,2,1,0,6,92.59,1,1,185.18,30.0,1.0,0.0002,1,0,0,0,0,0,1,0,1
416.76,2,47.0,0,155,14,1,2,0,3,208.38,1,1,416.76,47.0,1.0,0.0001,0,0,1,0,0,0,1,1,0
356.84,2,34.0,0,228,7,2,2,0,7,178.42,1,1,356.84,34.0,1.0,0.0,0,0,0,1,0,0,0,0,0
285.92,4,49.0,0,176,12,1,1,0,2,71.48,1,1,285.92,49.0,1.0,0.0001,1,0,0,1,0,0,0,1,0
20.15,4,21.0,0,292,20,4,4,0,5,5.04,1,1,20.15,21.0,1.0,0.0005,1,0,0,1,0,0,0,0,1
30.27,2,38.0,0,7,11,1,4,0,5,15.14,1,1,30.27,38.0,1.0,0.0001,1,0,0,0,1,0,0,0,0
58.83,3,34.0,0,207,23,2,0,0,5,19.61,1,1,58.83,34.0,1.0,0.0006,0,0,0,0,0,1,0,0,1
170.83,4,31.0,0,357,13,2,3,0,8,42.71,0,1,170.83,31.0,1.0,0.0,0,0,0,0,1,0,0,1,0
135.13,1,36.0,0,109,21,2,0,0,26,135.13,1,1,135.13,36.0,1.0,0.0001,0,0,1,0,0,0,0,0,1
96.64,3,32.0,0,67,19,2,3,0,29,32.21,1,1,96.64,32.0,1.0,0.0001,0,1,0,1,0,0,0,0,0
32.2,1,36.0,0,176,2,1,0,0,22,32.2,1,1,32.2,36.0,1.0,0.0,1,0,0,0,1,0,0,0,1
183.78,3,31.0,0,130,14,3,1,0,19,61.26,1,1,183.78,31.0,1.0,0.0,0,0,1,0,0,1,0,1,0
226.25,5,33.0,0,85,18,3,6,1,31,45.25,1,1,226.25,33.0,1.0,0.0001,1,0,0,0,0,0,0,0,1
125.87,5,42.0,0,88,18,4,2,0,3,25.17,1,1,125.87,42.0,1.0,0.0003,0,1,0,0,0,0,1,1,0
636.71375,5,42.0,0,191,2,2,3,0,15,127.34,1,1,636.71,42.0,1.0,0.0002,0,1,0,0,0,0,1,0,0
119.75,5,23.0,0,157,23,3,4,0,1,23.95,0,1,119.75,23.0,1.0,0.0,0,0,1,1,0,0,0,1,0
206.15,5,34.0,0,257,22,3,6,1,3,41.23,1,1,206.15,34.0,1.0,0.0002,1,0,0,0,0,0,1,0,1
79.26,1,24.0,1,25,21,4,5,1,6,79.26,1,1,79.26,24.0,1.0,0.0002,0,0,0,0,0,0,0,0,0
267.85,4,36.0,0,198,10,3,3,0,21,66.96,1,1,267.85,36.0,1.0,0.0,0,1,0,0,1,0,0,1,0
30.59,3,18.0,1,49,3,1,2,0,10,10.2,1,1,30.59,18.0,1.0,0.0001,0,0,1,0,0,1,0,1,0
20.36,2,42.0,0,121,1,3,3,0,7,10.18,1,1,20.36,42.0,1.0,0.0,1,0,0,0,1,0,0,1,0
259.55,4,33.0,0,257,4,3,6,1,31,64.89,1,1,259.55,33.0,1.0,0.0,1,0,0,0,0,1,0,1,0
636.71375,4,27.0,0,69,23,1,2,0,31,159.18,1,1,636.71,27.0,1.0,0.0003,0,0,0,0,0,1,0,0,0
470.38,5,23.0,0,268,12,3,5,1,23,94.08,1,1,470.38,23.0,1.0,0.0001,0,0,1,0,0,0,1,0,1
30.52,1,39.0,0,234,14,2,3,0,29,30.52,1,1,30.52,39.0,1.0,0.0002,1,0,0,0,0,0,1,0,0
268.51,1,15.0,0,80,11,2,2,0,7,268.51,1,1,268.51,15.0,1.0,0.0,0,0,1,0,0,0,0,1,0
38.99,4,27.0,0,331,2,3,6,1,10,9.75,1,1,38.99,27.0,1.0,0.0,0,0,0,0,0,1,0,0,1
483.96,3,47.0,0,27,0,3,6,1,17,161.32,1,1,483.96,47.0,1.0,0.0001,0,1,0,0,0,1,0,1,0
636.71375,4,36.0,0,354,2,3,5,1,16,159.18,1,1,636.71,36.0,1.0,0.0013,0,0,0,0,0,1,0,0,1
166.06,5,44.0,0,124,8,3,2,0,13,33.21,1,1,166.06,44.0,1.0,0.0001,0,0,0,0,1,0,0,1,0
272.71,5,37.0,0,303,19,4,4,0,5,54.54,1,1,272.71,37.0,1.0,0.0006,0,0,1,0,0,0,0,0,0
277.52,2,41.0,0,321,14,1,2,0,24,138.76,1,1,277.52,41.0,1.0,0.0003,0,0,0,0,0,0,0,1,0
216.75,5,29.0,0,67,1,1,0,0,8,43.35,0,1,216.75,29.0,1.0,0.0002,1,0,0,0,0,0,0,0,1
74.62,4,37.0,0,55,1,3,6,1,24,18.66,1,1,74.62,37.0,1.0,0.0,0,0,0,0,1,0,0,0,1
258.6,3,33.0,0,221,18,3,4,0,29,86.2,1,1,258.6,33.0,1.0,0.0,0,1,0,0,0,0,0,1,0
243.1,2,33.0,0,214,19,2,0,0,5,121.55,1,1,243.1,33.0,1.0,0.0001,0,0,1,0,1,0,0,0,0
171.15,4,41.0,0,333,20,1,1,0,2,42.79,1,1,171.15,41.0,1.0,0.0,1,0,0,0,0,0,1,0,0
199.17,1,29.0,0,125,10,4,2,0,3,199.17,0,1,199.17,29.0,1.0,0.0001,1,0,0,1,0,0,0,0,0
37.24,2,45.0,0,236,6,3,6,1,17,18.62,1,1,37.24,45.0,1.0,0.0,1,0,0,1,0,0,0,0,1
31.91,4,53.0,0,84,18,1,3,0,4,7.98,1,1,31.91,53.0,1.0,0.0003,0,0,1,1,0,0,0,0,1
26.27,4,32.0,0,23,4,3,5,1,23,6.57,1,1,26.27,32.0,1.0,0.0002,0,0,1,0,1,0,0,0,1
78.47,4,25.0,0,315,12,2,0,0,12,19.62,1,1,78.47,25.0,1.0,0.0001,0,1,0,0,0,0,0,0,1
75.2,3,32.0,0,101,16,4,3,0,4,25.07,1,1,75.2,32.0,1.0,0.0001,0,1,0,0,0,0,0,0,1
472.71,1,31.0,0,64,7,3,6,1,31,472.71,1,1,472.71,31.0,1.0,0.0,0,0,0,0,0,0,0,1,0
357.87,1,51.0,0,14,18,2,1,0,20,357.87,1,1,357.87,51.0,1.0,0.0001,0,1,0,0,1,0,0,1,0
376.94,1,36.0,0,205,21,1,4,0,26,376.94,1,1,376.94,36.0,1.0,0.0001,0,1,0,0,1,0,0,0,1
52.87,4,33.0,0,179,16,1,4,0,12,13.22,1,1,52.87,33.0,1.0,0.0001,0,0,1,0,1,0,0,0,0
14.28,1,34.0,0,106,3,2,5,1,10,14.28,1,1,14.28,34.0,1.0,0.0,0,0,0,1,0,0,0,0,0
327.44,3,43.0,0,211,11,1,2,0,10,109.15,1,1,327.44,43.0,1.0,0.0,1,0,0,0,0,1,0,0,1
101.59,5,40.0,0,19,12,2,0,0,5,20.32,1,1,101.59,40.0,1.0,0.0,1,0,0,0,0,0,0,0,0
91.19,3,34.0,0,122,16,1,4,0,19,30.4,1,1,91.19,34.0,1.0,0.0002,1,0,0,0,0,1,0,0,1
70.12,5,33.0,0,365,20,3,2,0,6,14.02,0,1,70.12,33.0,1.0,0.0002,0,1,0,0,0,0,1,1,0
636.71375,5,21.0,1,250,11,2,0,0,5,127.34,1,1,636.71,21.0,1.0,0.0002,1,0,0,0,0,1,0,1,0
34.3,4,34.0,0,250,6,1,1,0,30,8.57,1,1,34.3,34.0,1.0,0.0,1,0,0,0,0,0,1,0,1
133.25,3,35.0,0,3,8,1,0,0,29,44.42,1,1,133.25,35.0,1.0,0.0001,0,0,0,0,0,0,1,0,1
88.25,1,42.0,0,356,11,1,2,0,31,88.25,1,1,88.25,42.0,1.0,0.0008,0,0,1,0,0,1,0,1,0
178.39,5,40.0,0,182,19,3,3,0,21,35.68,1,1,178.39,40.0,1.0,0.0,0,0,0,1,0,0,0,1,0
143.93,5,41.0,0,87,22,1,2,0,24,28.79,1,1,143.93,41.0,1.0,0.0002,0,1,0,1,0,0,0,1,0
373.5,2,35.0,1,165,0,2,5,1,10,186.75,1,1,373.5,35.0,1.0,0.0,0,1,0,1,0,0,0,0,1
390.73,1,38.0,0,153,0,3,1,0,12,390.73,1,1,390.73,38.0,1.0,0.0002,0,1,0,1,0,0,0,0,0
94.93,2,34.0,0,362,19,1,0,0,1,47.46,1,1,94.93,34.0,1.0,0.0001,0,1,0,0,0,0,1,1,0
398.27,1,29.0,0,308,16,3,0,0,18,398.27,1,1,398.27,29.0,1.0,0.0,1,0,0,0,1,0,0,0,0
341.08,5,38.0,0,322,20,2,4,0,9,68.22,0,1,341.08,38.0,1.0,0.0,1,0,0,0,0,0,1,0,1
32.77,2,27.0,0,44,18,1,1,0,2,16.39,1,1,32.77,27.0,1.0,0.0,1,0,0,1,0,0,0,1,0
636.71375,3,34.0,1,58,16,2,3,0,8,212.24,1,1,636.71,34.0,1.0,0.0002,0,0,0,1,0,0,0,1,0
137.03,3,39.0,0,1,21,1,1,0,23,45.68,1,1,137.03,39.0,1.0,0.0,0,0,1,0,0,0,0,0,1
61.1,2,24.0,0,254,14,3,3,0,21,30.55,1,1,61.1,24.0,1.0,0.0,0,0,1,1,0,0,0,1,0
89.29,1,36.0,0,198,22,1,4,0,12,89.29,1,1,89.29,36.0,1.0,0.0002,1,0,0,1,0,0,0,0,0
266.03,1,34.0,0,159,17,2,6,1,25,266.03,1,1,266.03,34.0,1.0,0.0,0,1,0,1,0,0,0,1,0
30.35,1,18.0,0,256,5,4,0,0,1,30.35,1,1,30.35,18.0,1.0,0.0003,1,0,0,0,0,0,0,0,1
74.15,1,35.0,1,68,20,3,4,0,1,74.15,1,1,74.15,35.0,1.0,0.0,0,0,1,0,0,0,0,0,0
122.46,3,33.0,0,206,21,1,2,0,10,40.82,1,1,122.46,33.0,1.0,0.0001,0,0,0,1,0,0,0,0,0
167.35,3,22.0,1,134,18,1,0,0,22,55.78,1,1,167.35,22.0,1.0,0.0001,0,1,0,0,0,0,1,0,1
35.09,1,28.0,0,177,0,1,4,0,5,35.09,1,1,35.09,28.0,1.0,0.0002,0,0,1,0,0,1,0,0,1
32.63,3,48.0,0,138,5,4,5,1,6,10.88,1,1,32.63,48.0,1.0,0.0,1,0,0,0,0,0,0,0,1
228.33,3,43.0,0,74,11,3,4,0,29,76.11,1,1,228.33,43.0,1.0,0.0,0,1,0,0,0,0,0,0,0
525.14,4,41.0,0,8,21,4,5,1,6,131.28,1,1,525.14,41.0,1.0,0.0,1,0,0,0,1,0,0,1,0
363.5,4,36.0,0,259,4,2,5,1,3,90.88,1,1,363.5,36.0,1.0,0.0001,0,0,1,0,0,0,1,0,0
39.61,2,40.0,0,259,22,1,4,0,5,19.8,0,1,39.61,40.0,1.0,0.0001,0,0,1,1,0,0,0,0,1
24.18,3,40.0,0,283,13,1,1,0,30,8.06,1,1,24.18,40.0,1.0,0.0001,1,0,0,0,0,0,0,1,0
153.35,2,46.0,0,281,21,3,5,1,30,76.68,1,1,153.35,46.0,1.0,0.0005,1,0,0,0,0,0,1,1,0
171.22,1,30.0,0,97,16,3,2,0,6,171.22,1,1,171.22,30.0,1.0,0.0003,0,0,1,0,0,1,0,1,0
44.92,2,31.0,0,42,0,1,3,0,25,22.46,1,1,44.92,31.0,1.0,0.0001,1,0,0,1,0,0,0,0,1
100.12,3,37.0,0,93,10,1,6,1,14,33.37,1,1,100.12,37.0,1.0,0.0,0,0,0,0,1,0,0,0,0
189.58,5,23.0,0,21,2,3,6,1,10,37.92,1,1,189.58,23.0,1.0,0.0,0,0,1,0,1,0,0,1,0
95.9,4,22.0,0,210,20,1,2,0,17,23.98,1,1,95.9,22.0,1.0,0.0002,0,1,0,0,0,1,0,1,0
140.49,3,55.0,0,35,19,1,2,0,3,46.83,1,1,140.49,55.0,1.0,0.0,0,0,1,1,0,0,0,0,0
117.52,4,37.0,0,281,15,2,1,0,6,29.38,0,1,117.52,37.0,1.0,0.0,0,0,1,0,0,0,0,0,1
194.34,1,40.0,0,362,8,3,0,0,11,194.34,1,1,194.34,40.0,1.0,0.0001,0,0,0,1,0,0,0,0,0
20.42,5,43.0,0,142,10,3,2,0,13,4.08,1,1,20.42,43.0,1.0,0.0,1,0,0,0,0,1,0,0,1
141.4,5,48.0,0,26,17,3,6,1,31,28.28,1,1,141.4,48.0,1.0,0.0001,0,1,0,0,0,0,0,0,1
104.5,2,43.0,0,62,19,1,0,0,29,52.25,1,1,104.5,43.0,1.0,0.0,1,0,0,0,0,0,0,0,0
242.55,1,38.0,0,274,15,2,3,0,22,242.55,0,1,242.55,38.0,1.0,0.0003,0,0,0,0,0,0,1,0,1
504.27,2,33.0,0,271,16,1,2,0,31,252.14,1,1,504.27,33.0,1.0,0.0001,1,0,0,0,1,0,0,0,0
42.9,4,54.0,1,269,16,2,4,0,2,10.72,1,1,42.9,54.0,1.0,0.0002,0,0,1,0,1,0,0,1,0
136.97,4,28.0,0,288,6,3,4,0,15,34.24,1,1,136.97,28.0,1.0,0.0,0,0,1,0,0,1,0,1,0
213.93,4,33.0,0,274,0,3,1,0,26,53.48,1,1,213.93,33.0,1.0,0.0006,0,0,1,0,1,0,0,1,0
26.16,1,37.0,0,352,10,4,3,0,4,26.16,1,1,26.16,37.0,1.0,0.0001,0,0,0,0,0,0,0,0,0
227.18,3,34.0,0,143,19,3,2,0,27,75.73,1,1,227.18,34.0,1.0,0.0005,0,0,0,0,0,0,0,0,1
249.4,4,23.0,0,131,18,1,0,0,8,62.35,1,1,249.4,23.0,1.0,0.0001,0,0,0,0,1,0,0,0,1
59.64,5,23.0,0,224,9,3,6,1,31,11.93,1,1,59.64,23.0,1.0,0.0001,1,0,0,1,0,0,0,0,1
576.2,1,33.0,0,289,0,3,2,0,6,576.2,1,1,576.2,33.0,1.0,0.0,1,0,0,0,0,0,1,0,0
37.75,2,42.0,0,39,4,2,5,1,17,18.88,1,1,37.75,42.0,1.0,0.0,0,1,0,1,0,0,0,1,0
